,신선도,신선도예측,신선도 정답 여부,종류,종류예측,종류 정답 여부,파일명
1127,fresh,fresh,True,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/google_0006.jpg
1128,fresh,fresh,True,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0301.jpg
1129,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0030.jpg
1130,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0021.jpg
1131,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 10.07.29 PM.png
1132,fresh,fresh,True,apple,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_apple/naver_0049.jpg
1133,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0534.jpg
1134,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.24.02 PM.png
1135,fresh,fresh,True,cherryTomato,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/Tre_021.jpg
1136,fresh,fresh,True,strawberry,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0260.jpg
1137,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0001.jpg
1138,fresh,fresh,True,grape,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0093.jpg
1139,fresh,fresh,True,apple,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_apple/naver_0020.jpg
1140,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/naver_0007.jpg
1141,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.33.05 PM.png
1142,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.01.01 PM.png
1143,fresh,fresh,True,mandarin,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/google_0612.jpg
1144,fresh,fresh,True,grape,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0263.jpg
1145,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.26.41 PM.png
1146,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-12 at 11.55.28 PM.png
1147,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0378.jpg
1148,stale,fresh,False,strawberry,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0112.jpg
1149,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.18.41 PM.png
1150,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.26.14 PM.png
1151,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0303.jpg
1152,stale,fresh,False,capsicum,apple,False,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220607_090913.jpg
1153,stale,fresh,False,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0003 (2).jpg
1154,fresh,fresh,True,grape,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0198.jpg
1155,fresh,fresh,True,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0051.jpg
1156,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.08.48 AM.png
1157,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0119.jpg
1158,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0359.jpg
1159,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.19.17 AM.png
1160,fresh,fresh,True,capsicum,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0167.jpg
1161,fresh,fresh,True,capsicum,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/0389.jpg
1162,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.36.31 PM.png
1163,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0229.jpg
1164,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0355.jpg
1165,fresh,fresh,True,grape,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0014.jpg
1166,fresh,fresh,True,strawberry,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0390.jpg
1167,fresh,fresh,True,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0252.jpg
1168,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0204.jpg
1169,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0038.jpg
1170,fresh,fresh,True,mandarin,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0133.jpg
1171,fresh,fresh,True,capsicum,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/Day2.jpg_0_312.jpg
1172,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.04.34 AM.png
1173,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.44.55 PM.png
1174,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.07.10 AM.png
1175,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/google_0096.jpg
1176,stale,fresh,False,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0337.jpg
1177,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0037.jpg
1178,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0165.jpg
1179,fresh,fresh,True,capsicum,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0027.jpg
1180,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0429.jpg
1181,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0003.jpg
1182,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0115.jpg
1183,fresh,fresh,True,strawberry,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/google_0246.jpg
1184,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.01.29 PM.png
1185,stale,fresh,False,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0016.jpg
1186,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0106.jpg
1187,stale,fresh,False,pepper,banana,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0017.jpg
1188,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.42.00 PM.png
1189,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.46.43 PM.png
1190,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0303.jpg
1191,fresh,fresh,True,strawberry,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/google_0111.jpg
1192,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 10.06.07 PM(1).png
1193,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/google_0056.jpg
1194,stale,fresh,False,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0421.jpg
1195,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.14.48 PM.png
1196,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0232.jpg
1197,stale,fresh,False,cherryTomato,capsicum,False,/Users/jongya/Desktop/data/data/archive/stale_cherryTomato/naver_0001.jpg
1198,stale,fresh,False,banana,apple,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.17.14 PM.png
1199,stale,fresh,False,capsicum,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220607_091440.jpg
1200,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-12 at 11.55.42 PM.png
1201,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.07.32 AM.png
1202,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0297.jpg
1203,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0225.jpg
1204,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 3.00.40 PM.png
1205,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0269.jpg
1206,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/naver_0074.jpg
1207,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.24.04 PM.png
1208,fresh,fresh,True,capsicum,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0121.jpg
1209,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/Tre_046.jpg
1210,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.50.12 PM.png
1211,fresh,fresh,True,strawberry,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0299.jpg
1212,fresh,fresh,True,broccoli,broccoli,True,/Users/jongya/Desktop/data/data/archive/fresh_broccoli/google_0148.jpg
1213,stale,fresh,False,pepper,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0081.jpg
1214,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0066.jpg
1215,stale,fresh,False,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/504426_20210805_5_2_b3_1_2_13_1_114.jpg
1216,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.45.55 PM.png
1217,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0186.jpg
1218,fresh,fresh,True,broccoli,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_broccoli/google_0208.jpg
1219,stale,fresh,False,grape,banana,False,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0024.jpg
1220,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0103.jpg
1221,stale,fresh,False,strawberry,capsicum,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0108.jpg
1222,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.33.47 PM.png
1223,stale,fresh,False,broccoli,banana,False,/Users/jongya/Desktop/data/data/archive/stale_broccoli/google_0046.jpg
1224,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.31.39 PM.png
1225,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0259.jpg
1226,stale,fresh,False,capsicum,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220601_094012.jpg
1227,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 10.05.54 PM(1).png
1228,fresh,fresh,True,capsicum,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0261.jpg
1229,fresh,fresh,True,grape,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0228.jpg
1230,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/google_0211.jpg
1231,stale,fresh,False,capsicum,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220601_094154.jpg
1232,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/naver_0019.jpg
1233,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.45.44 PM.png
1234,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0163.jpg
1235,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 10.06.59 PM.png
1236,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0369.jpg
1237,fresh,fresh,True,capsicum,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0173.jpg
1238,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0071.jpg
1239,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0051.jpg
1240,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.13.48 PM.png
1241,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0249.jpg
1242,fresh,fresh,True,capsicum,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0130.jpg
1243,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0175.jpg
1244,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0130.jpg
1245,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0215.png
1246,fresh,fresh,True,mandarin,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0222.jpg
1247,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/naver_0030.jpg
1248,fresh,fresh,True,mandarin,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0363.jpg
1249,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0152.jpg
1250,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0127.jpg
1251,stale,fresh,False,banana,apple,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.01.10 PM.png
1252,stale,fresh,False,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/stale_cherryTomato/P7090015.jpg
1253,fresh,fresh,True,cherryTomato,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0252.jpg
1254,fresh,fresh,True,grape,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0117.jpg
1255,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0288.jpg
1256,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.23.13 PM.png
1257,stale,fresh,False,capsicum,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220601_094148.jpg
1258,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.19.35 PM.png
1259,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0090.jpg
1260,stale,fresh,False,pepper,apple,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0169.jpg
1261,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0104.jpg
1262,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.14.07 PM.png
1263,stale,fresh,False,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/naver_0001.png
1264,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0352.jpg
1265,stale,fresh,False,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0012 (2).jpg
1266,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.55.41 PM.png
1267,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/naver_0053.jpg
1268,fresh,fresh,True,strawberry,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0018.jpg
1269,fresh,fresh,True,capsicum,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/0998.jpg
1270,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.19.36 AM.png
1271,stale,fresh,False,mandarin,banana,False,/Users/jongya/Desktop/data/data/archive/stale_mandarin/images.jpeg
1272,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-12 at 11.51.13 PM.png
1273,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-12 at 11.55.48 PM.png
1274,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.04.05 PM.png
1275,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0274.jpg
1276,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.56.56 PM.png
1277,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.37.25 PM.png
1278,fresh,fresh,True,strawberry,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0032.jpg
1279,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0026.jpg
1280,stale,fresh,False,cherryTomato,capsicum,False,/Users/jongya/Desktop/data/data/archive/stale_cherryTomato/Copy of IMG_20200730_170232.jpg_0_970.jpg
1281,stale,fresh,False,pepper,apple,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0044.jpg
1282,fresh,fresh,True,capsicum,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0203.jpg
1283,stale,fresh,False,strawberry,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0194.jpg
1284,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0373.jpg
1285,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0249.jpg
1286,fresh,fresh,True,strawberry,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/google_0047.jpg
1287,stale,fresh,False,pepper,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0039.jpg
1288,fresh,fresh,True,mandarin,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0341.jpg
1289,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/490215_20211001_5_0_0_1_2_12_0_0.jpg
1290,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0445.jpg
1291,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.50.43 PM.png
1292,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0458.jpg
1293,stale,fresh,False,capsicum,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220607_091435.jpg
1294,fresh,fresh,True,broccoli,broccoli,True,/Users/jongya/Desktop/data/data/archive/fresh_broccoli/google_0290.jpg
1295,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/google_0039.jpg
1296,stale,fresh,False,banana,apple,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.08.00 PM.png
1297,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0140.jpg
1298,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.37.52 PM.png
1299,fresh,fresh,True,orange,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.13.19 AM.png
1300,stale,fresh,False,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/stale_capsicum/WhatsApp Image 2020-11-07 at 11.43.16 PM.jpeg_0_90.jpg
1301,fresh,fresh,True,mandarin,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0078.jpg
1302,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/google_0033.jpg
1303,stale,fresh,False,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/557000_20210803_5_1_a7_1_2_13_1_5.jpg
1304,stale,fresh,False,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0214.jpg
1305,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0010.jpg
1306,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0236.jpg
1307,fresh,fresh,True,grape,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0290.jpg
1308,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0177.jpg
1309,stale,fresh,False,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/505013_20210809_5_2_b3_1_2_13_1_20210809_5_2_b3_1_2_13_1_237.jpg
1310,fresh,fresh,True,cherryTomato,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/Tre_010.jpg
1311,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0247.jpg
1312,fresh,fresh,True,strawberry,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0004.jpg
1313,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0183.jpg
1314,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/naver_0038.jpg
1315,fresh,fresh,True,grape,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0187.jpg
1316,stale,fresh,False,orange,apple,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.29.44 PM.png
1317,stale,fresh,False,pepper,apple,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0024.jpg
1318,fresh,fresh,True,pepper,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0174.jpg
1319,fresh,fresh,True,strawberry,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0044.jpg
1320,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 3.04.58 PM.png
1321,fresh,fresh,True,broccoli,broccoli,True,/Users/jongya/Desktop/data/data/archive/fresh_broccoli/google_0051.jpg
1322,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0316.jpg
1323,fresh,fresh,True,grape,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0108.jpg
1324,stale,fresh,False,banana,apple,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.09.16 PM.png
1325,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.51.29 PM.png
1326,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 4.59.49 PM.png
1327,stale,fresh,False,banana,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.11.27 PM.png
1328,fresh,fresh,True,pepper,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0495.jpg
1329,stale,fresh,False,strawberry,broccoli,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0007 (2).jpg
1330,stale,fresh,False,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0114.jpg
1331,stale,fresh,False,mandarin,apple,False,/Users/jongya/Desktop/data/data/archive/stale_mandarin/depositphotos_37916639-stock-photo-rotten-mandarin.jpg
1332,fresh,fresh,True,cherryTomato,broccoli,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0386.jpg
1333,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.16.16 PM.png
1334,stale,fresh,False,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/stale_mandarin/145432129-rotten-mandarin-oranges-on-the-landfill-spoilt-citrus-products-rotten-tropical-fruit-.jpg
1335,stale,fresh,False,orange,banana,False,/Users/jongya/Desktop/data/data/archive/stale_orange/naver_0108.jpg
1336,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0031.jpg
